sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_283699,陈玉佳,江南春,上午 11 点多 ， 新郎 江南春 从 新娘 爸爸 的 手里 接过 陈玉佳 ， 走上 了 洒满 玫瑰 花瓣 的 星光 大道 ， 走过 三道 拱门 到 证婚 台 。,上午  点多  新郎 人物二 新娘 爸爸 手里 接过 人物一  走上 洒满 玫瑰 花瓣 星光 大道  走过 三道 拱门 证婚 台,1
TRAIN_SENT_ID_278945,汪涵,杨乐乐,湖南卫视 歌手 ： 张勇 ， 主持人 ： 李锐 、 张丹丹 、 汪涵 、 杨乐乐 、 李维嘉 、 李兵 、 李湘 、 马可 ，,湖南卫视 歌手  张勇  主持人  李锐  张丹丹  人物一  人物二  李维嘉  李兵  李湘  马可,1
TRAIN_SENT_ID_262539,扶苏,秦始皇,扶苏 史籍 记载 : 《 史记 · 卷 六 · 秦始皇 本纪 第六 》,人物一 史籍 记载   史记  卷 六  人物二 本纪 第六,-1
TRAIN_SENT_ID_263112,毛福梅,蒋介石,毛福梅 ： 蒋介石 脱下 的 旧 衣裳,人物一  人物二 脱下 旧 衣裳,1
TRAIN_SENT_ID_270495,关平,关羽,3 · 之后 回 麦城 解决 关平 、 王甫 ， 引发 关羽 逃跑 事件 。,之后 回 麦城 解决 人物一  王甫  引发 人物二 逃跑 事件,-1
TRAIN_SENT_ID_281547,李锐,蒋韵,李锐 蒋韵 用 方块字 深刻 表达 臼己,人物一 人物二 方块字 深刻 表达 臼己,1
TRAIN_SENT_ID_276516,尤氏,贾珍,⒈ 贾珍 — — 尤氏 ： 茄官 、 银蝶 儿 、 万儿 、 来升 、 喜儿 、 寿儿 、 栓儿 。,⒈ 人物二   人物一  茄官  银蝶  万儿  来升  喜儿  寿儿  栓儿,1
TRAIN_SENT_ID_262346,汪精卫,陈璧君,堕落 政客 的 爱情 悲歌 ： 陈璧君 与 汪精卫 ( 5 ),堕落 政客 爱情 悲歌  人物二 人物一,1
TRAIN_SENT_ID_265169,尤二姐,贾琏,值得注意 的 是 ， 悄悄 对 贾琏 揭露 害死 尤二姐 的 主谋 是 王熙凤 的 ， 正是 与 王熙凤 似乎 有些 暧昧关系 的 贾蓉 ！,值得注意  悄悄 人物二 揭露 害死 人物一 主谋 王熙凤  王熙凤 似乎 暧昧关系 贾蓉,1
TRAIN_SENT_ID_255867,蒋介石,宋美龄,宋美龄 视察 、 蒋介石 训话,人物二 视察  人物一 训话,1
TRAIN_SENT_ID_267292,陆毅,鲍蕾,鲍蕾 自己 刚刚 结束 一部 戏 的 拍摄 回到 上海 ， 一 回来 就 赶去 无锡 探望 陆毅 。,人物二 刚刚 结束 一部 戏 拍摄 回到 上海  回来 赶去 无锡 探望 人物一,1
TRAIN_SENT_ID_279313,白水喜,程舒航,白水喜 一炮而红 成 了 大 明星 ， 忙于 事业 的 她 与 程舒航 渐行 渐远 ， 婚姻 告急 。,人物一 一炮而红 成 明星  忙于 事业 人物二 渐行 渐远  婚姻 告急,1
TRAIN_SENT_ID_262964,熊美玲,林秋离,No.189 蝴蝶 的 故乡 林秋离 熊美玲 蔡幸娟 、 邰正宵,蝴蝶 故乡 人物二 人物一 蔡幸娟  邰正宵,1
TRAIN_SENT_ID_250155,秦始皇,胡亥,秦始皇 的 死 与 胡亥 篡位,人物一 死 人物二 篡位,-1
TRAIN_SENT_ID_284081,仇琼英,张清,仇琼英 成亲 : 全羽 （ 张清 ， 下同 ） 得胜 回兵 ， 进城 报捷 ， 邬梨 十分 欢喜 。,人物一 成亲  全羽  人物二  下同  得胜 回兵  进城 报捷  邬梨 十分 欢喜,1
TRAIN_SENT_ID_262997,熊美玲,林秋离,No.201 悬崖 边缘 林秋离 熊美玲 叶欢,悬崖 边缘 人物二 人物一 叶欢,1
TRAIN_SENT_ID_269285,陆雪琪,张小凡,也 愿意 成全 两个 徒弟 文敏 、 陆雪琪 ， 与 大竹 峰 （ 宋大仁 、 张小凡 ） 的 亲事 。,愿意 成全 两个 徒弟 文敏  人物一  大竹 峰  宋大仁  人物二  亲事,1
TRAIN_SENT_ID_277236,张茜,张卫健,不过 ， 那时 刚出道 的 张茜 对 “ 大 明星 ” 张卫健 一点 都 不来电 。,刚出道 人物一  明星  人物二 一点 不来电,1
TRAIN_SENT_ID_261172,赵本山,赵一涵,据 一位 知情 人士 爆料 称 ： “ 这次 赵一涵 报名 ， 是 通过 赵本山 在 上海 的 朋友 介绍 的 。,一位 知情 人士 爆料 称   人物二 报名  人物一 上海 朋友 介绍,-1
TRAIN_SENT_ID_265899,杨绛,钱钟书,钱钟书 杨绛 的 “ 素 ” 与 “ 不素 ” / 房向东,人物二 人物一  素   不素   房向东,1
TRAIN_SENT_ID_281428,万玉枝,高咏,第 2 颗 ： 安宁 村 ， 治 好 高咏 的 病后 ， 万玉枝 赠送 。,颗  安宁 村  治 人物二 病后  人物一 赠送,1
TRAIN_SENT_ID_262301,汪精卫,陈璧君,另外 ， 除了 陈璧君 亲手 盖 上 的 “ 魂兮归来 ” 的 白幡外 ， 还 发现 一本 汪精卫 手抄 的 诗稿 ， 虽 已 发霉 ， 但 字迹 还 可辨认 。,人物二 亲手 盖  魂兮归来  白幡外  发现 一本 人物一 手抄 诗稿  发霉  字迹 可辨认,1
TRAIN_SENT_ID_282591,杨蛟,杨天佑,玉帝 得知 后 ， 派 天兵天将 下界 ， 杀 了 杨天佑 和 杨蛟 ， 将瑶 姬压 在 桃山 之下 ， 杨戬 和 杨婵 在 哪吒 和 天 蓬元帅 的 帮助 下 侥幸 逃脱 。,玉帝 得知  派 天兵天将 下界  杀 人物二 人物一  将瑶 姬压 桃山 之下  杨戬 杨婵 哪吒 天 蓬元帅 帮助 侥幸 逃脱,-1
TRAIN_SENT_ID_283640,庞祥麟,庞云徽,"小 Call , 小 Call 妈妈 , GiGi , GiGi 妈妈 , 庞祥麟 , 庞云徽 ；",妈妈     妈妈  人物一  人物二,-1
TRAIN_SENT_ID_271143,彭丽媛,习近平,彭丽媛 一身 黑 双排 扣 风衣 配合 习近平 的 造型 ， 深色 的 整身 造型 用 丝巾 点亮 ， 简约 而 典雅 。,人物一 一身 黑 双排 扣 风衣 配合 人物二 造型  深色 整身 造型 丝巾 点亮  简约 典雅,1
TRAIN_SENT_ID_274548,薛丁山,薛仁贵,藏宝阁 东 窗沿 壁画 《 薛仁贵 征东 、 薛丁山 征西 》,藏宝阁 东 窗沿 壁画  人物二 征东  人物一 征西,-1
TRAIN_SENT_ID_268593,潘金莲,武大郎,8 . 武大郎 炊饼 和 潘金莲 肉馅 角儿,人物二 炊饼 人物一 肉馅 角儿,1
TRAIN_SENT_ID_265141,尤二姐,贾琏,贾琏 看上 了 尤二姐 （ 梁兰 诗 ） ， 瞒 着 王熙凤 金屋藏娇 。,人物二 看上 人物一  梁兰 诗   瞒 王熙凤 金屋藏娇,1
TRAIN_SENT_ID_272978,吴晗,袁震,在 这里 他 有幸 结识 了 吴晗 ， 袁震 。,有幸 结识 人物一  人物二,1
TRAIN_SENT_ID_253803,申雪,赵宏博,冬奥会 ： 李妮娜 ， 申雪 ， 赵宏博 ， 周洋 ， 韩晓鹏,冬奥会  李妮娜  人物一  人物二  周洋  韩晓鹏,1
TRAIN_SENT_ID_285460,聂风,聂人王,79 . 聂风 之 父 聂人王 最终 被 谁 杀死 ？,人物一 父 人物二 最终 杀死,-1
TRAIN_SENT_ID_278679,叶一茜,田亮,20110528 “ 金童玉女 ” 田亮 、 叶一茜,金童玉女  人物二  人物一,1
TRAIN_SENT_ID_260265,穆桂英,杨宗保,从此以后 ， 穆桂英 和 杨宗保 和好如初 ， 齐心合力 抗击 辽军 ， 为 国家 的 安危 ， 立下 了 汗马功劳 。,从此以后  人物一 人物二 和好如初  齐心合力 抗击 辽军  国家 安危  立下 汗马功劳,1
TRAIN_SENT_ID_279071,公孙绿萼,裘千尺,第二百 一 十二章 裘千尺 和 公孙绿萼,第二百 十二章 人物二 人物一,-1
TRAIN_SENT_ID_273728,范文芳,李铭顺,《 青蛇 与 白蛇 》 ： 范文芳 、 焦恩俊 、 李铭顺 主演,青蛇 白蛇   人物一  焦恩俊  人物二 主演,1
TRAIN_SENT_ID_264044,刘备,孙尚香,孙尚香 - - 刘表 刘璋 孟获 公孙瓒 马腾 刘备 杨奉 袁绍 孙权 孙坚 孙策 袁术,人物二   刘表 刘璋 孟获 公孙瓒 马腾 人物一 杨奉 袁绍 孙权 孙坚 孙策 袁术,1
TRAIN_SENT_ID_282613,宋青书,宋远桥,这时 宋远桥 等 人 返回 发现 了 莫声谷 的 尸体 ， 击败 四人后 宋青书 、 陈友谅 等 人 来到 。,人物二 返回 发现 莫声谷 尸体  击败 四人后 人物一  陈友谅 来到,-1
TRAIN_SENT_ID_255693,蒋介石,宋美龄,抗战 胜利 后 ， 于海生 之母 过寿 ， 蒋介石 和 宋美龄 都 赠送 了 寿礼 ， 以谢 西安 照顾 之情 。,抗战 胜利  于海生 之母 过寿  人物一 人物二 赠送 寿礼  以谢 西安 照顾 之情,1
TRAIN_SENT_ID_286604,史小翠,白自在,史小翠 素来 不 喜欢 白自在 的 傲慢 自负 ， 但是 丁不四 的 人品 更差 不得 芳心 。,人物一 素来 喜欢 人物二 傲慢 自负  丁不四 人品 更差 芳心,1
TRAIN_SENT_ID_262998,熊美玲,林秋离,No.22 今夜 微雨 林秋离 熊美玲 江淑娜,今夜 微雨 人物二 人物一 江淑娜,1
TRAIN_SENT_ID_273285,秦香莲,陈世美,秦香莲 赴京 寻夫 ， 找到 陈世美 。,人物一 赴京 寻夫  找到 人物二,1
TRAIN_SENT_ID_271670,陆乘风,陆冠英,随后 黄药师 将 陆乘风 重收 门下 ， 授予 “ 旋风 扫叶 腿法 ” 以便 恢复 行走 ， 并 准许 其 传授 桃花岛 武功 给 陆冠英 。,黄药师 人物一 重收 门下  授予  旋风 扫叶 腿法  恢复 行走  准许 传授 桃花岛 武功 人物二,-1
TRAIN_SENT_ID_259608,冯小刚,徐帆,2012 - 06 - 24 ： 美酒 一样 的 徐帆 叙述 与 冯小刚 结缘 ...,美酒 人物二 叙述 人物一 结缘,1
TRAIN_SENT_ID_257199,孙秀青,西门吹雪,西门吹雪 赶赴 楼兰 去 救 孙秀青 。,人物二 赶赴 楼兰 救 人物一,1
TRAIN_SENT_ID_265042,李铭顺,范文芳,范文芳 、 李铭顺 、 孙燕姿 、 蔡健雅 欧菁 仙 、 郑秀珍 、 郑惠玉 、 郑斌辉 李南星 、 葛米星 演唱 的 一首歌,人物二  人物一  孙燕姿  蔡健雅 欧菁 仙  郑秀珍  郑惠玉  郑斌辉 李南星  葛米星 演唱 一首歌,1
TRAIN_SENT_ID_269311,陆雪琪,张小凡,正魔 二次大战 后 碧瑶 失踪 ， 张小凡 在 陆雪琪 的 温柔 照顾 和 小白 的 开导 下 最终 战胜 了 心 魔 ， 回到 青云 ， 并 通过 诛 仙剑 阵 击退 魔教 。,正魔 二次大战 碧瑶 失踪  人物二 人物一 温柔 照顾 小白 开导 最终 战胜 心 魔  回到 青云  诛 仙剑 阵 击退 魔教,1
TRAIN_SENT_ID_276492,尤氏,贾珍,《 红楼梦 》 第五 三回 ： “ 贾珍 因问 尤氏 ： ‘ 咱们 春 祭 的 恩赏 可领 了 不曾 ？,红楼梦  第五 三回   人物二 因问 人物一   春 祭 恩赏 可领 不曾,1
TRAIN_SENT_ID_271960,林丹,谢杏芳,新闻 、 谢杏芳 、 林丹 、 陶菲克,新闻  人物二  人物一  陶菲克,1
TRAIN_SENT_ID_252217,秦嘉,徐淑,夫妻 诗人 秦嘉 、 徐淑 / 65,夫妻 诗人 人物一  人物二,1
TRAIN_SENT_ID_250944,霍震霆,朱玲玲,等到 电视剧 开拍 的 时候 ， 霍震霆 几乎 每天 都 要 去 探班 ， 而且 每天 都 会 在 朱玲玲 的 现场 梳妆台 上放上 一束 玫瑰花 。,电视剧 开拍  人物一 几乎 每天 探班  每天 会 人物二 现场 梳妆台 上放上 一束 玫瑰花,1
TRAIN_SENT_ID_277863,张无忌,张翠山,张翠山 / 张无忌 — — 倚天 屠龙记,人物二  人物一   倚天 屠龙记,-1
TRAIN_SENT_ID_262385,汪精卫,陈璧君,听到 汪精卫 同意 她 参加 暗杀 团 的 消息 后 ， 陈璧君 非常高兴 。,听到 人物一 同意 参加 暗杀 团 消息  人物二 非常高兴,1
TRAIN_SENT_ID_250050,张无忌,赵敏,技能 ： 此人 武功 不成 ， 烹调 手段 倒算 得 是 第一流 好手 ， 做 几碗 菜肴 ， 张无忌 和 赵敏 吃 来 大加 赞赏 【 第三十五章 节选 】,技能  此人 武功  烹调 手段 倒算 第一流 好手  做 几碗 菜肴  人物一 人物二 吃 大加 赞赏  第三十五章 节选,1
TRAIN_SENT_ID_275306,潘巧云,杨雄,杨雄 醉 骂 潘巧云,人物二 醉 骂 人物一,1
TRAIN_SENT_ID_263867,刘嘉玲,梁朝伟,沈殿霞 、 汪明荃 、 卢大伟 、 梁朝伟 、 刘嘉玲 、 李香琴 、 陈敏儿 、 夏雨 、 谭炳文 、 卢敏仪 、 邓英敏 、 曾志伟,沈殿霞  汪明荃  卢大伟  人物二  人物一  李香琴  陈敏儿  夏雨  谭炳文  卢敏仪  邓英敏  曾志伟,1
TRAIN_SENT_ID_259136,刘备,刘禅,第四 编 汉昭烈 帝 刘备 《 遗诏 敕 刘禅 》,第四 编 汉昭烈 帝 人物一  遗诏 敕 人物二,-1
TRAIN_SENT_ID_275046,朱七七,沈浪,沈浪 向 朱七七 坦言 ， 关心 并 怜惜 白飞飞 。,人物二 人物一 坦言  关心 怜惜 白飞飞,1
TRAIN_SENT_ID_259246,刘备,刘禅,刘备 死 ， 受托 辅助 后主 刘禅 。,人物一 死  受托 辅助 后主 人物二,-1
TRAIN_SENT_ID_275373,谭嗣同,李闰,谭嗣同 在 北京 就义 后 ， 尚有 “ 七星 剑 ” 、 “ 蕉雨琴 ” 等 遗物 留存 其 故居 “ 大夫 第 ” ， 被 李闰 悉心 封存 保管 在 阁楼 之上 。,人物一 北京 就义  尚有  七星 剑    蕉雨琴  遗物 留存 故居  大夫   人物二 悉心 封存 保管 阁楼 之上,1
TRAIN_SENT_ID_262673,况天佑,马小玲,圣母 、 人 王二人 因为 命运 与 憎恨 决定 开战 ， 眼看 二人 将要 灭世 ， 马小玲 、 况天佑 再次 肩负起 救世 的 重任 。,圣母  王二人 命运 憎恨 决定 开战  眼看 二人 将要 灭世  人物二  人物一 再次 肩负起 救世 重任,1
TRAIN_SENT_ID_252256,秦嘉,徐淑,参与 创意 、 修建 了 龙源园 、 兰州 绿色 文化 博览园 、 通渭 秦嘉 徐淑 公园 等 ， 并 参与 指导 了 省内 一批 文化 园区 的 建设 论证 。,参与 创意  修建 龙源园  兰州 绿色 文化 博览园  通渭 人物一 人物二 公园  参与 指导 省内 一批 文化 园区 建设 论证,1
TRAIN_SENT_ID_254163,邢夫人,贾赦,⒁ “ 含蓄 文字 ” 其实 就是 在 隐批 贾赦 之同于 其妻 邢夫人 “ 尴尬 ” 。,⒁  含蓄 文字  其实 隐批 人物二 之同于 其妻 人物一  尴尬,1
TRAIN_SENT_ID_275524,杨炳莲,张平,杨炳莲 记不起 第一次 见到 张平 是 什么 时候 ， “ 只是 觉得 这个 当兵 的 很 奇怪 ， 隔 一两天 就 来 店里 买 一根 针 或 一根 线 ” 。,人物一 记不起 第一次 见到 人物二   觉得 当兵 奇怪  隔 一两天 店里 买 一根 针 一根 线,1
TRAIN_SENT_ID_283192,马馥雅,孟祈佑,刘 连城 继承 皇位 ， 为 马馥雅 出征 蜀国 ， 后 在 战场 上 俘虏 孟祈佑 。,刘 连城 继承 皇位  人物一 出征 蜀国  战场 俘虏 人物二,1
TRAIN_SENT_ID_264065,刘备,孙尚香,辅助 ： 郭嘉 、 刘备 、 华佗 、 甘宁 、 孙尚香,辅助  郭嘉  人物一  华佗  甘宁  人物二,1
TRAIN_SENT_ID_284424,陈尊佑,陈坤,陈尊佑 第三 猜想 : 优优 是 至亲 过继 给 陈坤 的,人物一 第三 猜想  优优 至亲 过继 人物二,-1
TRAIN_SENT_ID_257302,贾珍,尤氏,惜春 的 兄嫂 贾珍 、 尤氏 对 她 的 关心 是 怎样 的 呢 ？,惜春 兄嫂 人物一  人物二 关心,1
TRAIN_SENT_ID_256601,李逍遥,李忆如,身份 ： 盛 渔村 客栈 老板娘 、 李逍遥 的 婶婶 、 李忆如 的 婶婆,身份  盛 渔村 客栈 老板娘  人物一 婶婶  人物二 婶婆,-1
TRAIN_SENT_ID_266887,谢培东,谢木兰,徐铁 英走 后 ， 方步 亭 和 谢培东 商议 把 方孟韦 和 谢木兰 送到 法国 留学 。,徐铁 英走  方步 亭 人物一 商议 方孟韦 人物二 送到 法国 留学,-1
TRAIN_SENT_ID_255883,蒋介石,宋美龄,但 由于 宋美龄 力荐 周书楷 ， 蒋介石 也表 支持 ， 因为 还 可 落个 不拘一格 起用 新人 的 好 名声 。,人物二 力荐 周书楷  人物一 也表 支持  落个 不拘一格 起用 新人 名声,1
TRAIN_SENT_ID_264027,刘备,孙尚香,刘备 ﹐ 孙尚香,人物一 ﹐ 人物二,1
TRAIN_SENT_ID_272994,吴晗,袁震,全国 解放后 ， 吴晗 参加 了 北京市 的 领导 工作 ， 工作 更忙 了 ， 名声 也 更 大 了 ， 但 他 对 袁震 的 感情 更深 了 。,全国 解放后  人物一 参加 北京市 领导 工作  工作 更忙  名声 更  人物二 感情 更深,1
TRAIN_SENT_ID_249328,后稷,姜嫄,李 媤 在 太湖 巧遇 苗裔 神人 姜枫 ， 他 是 后稷 之母 姜嫄 的 弟弟 ， 正 修炼 奇异 法术 。,李 媤 太湖 巧遇 苗裔 神人 姜枫  人物一 之母 人物二 弟弟  正 修炼 奇异 法术,-1
TRAIN_SENT_ID_269335,陆雪琪,张小凡,张小凡 与 九尾狐 小白 、 陆雪琪 在 此 都 有 一番 精彩 战斗 场面 。,人物二 九尾狐 小白  人物一 一番 精彩 战斗 场面,1
TRAIN_SENT_ID_275216,丁力,冯程程,吕良伟 、 周润发 和 赵雅芝 的 精彩演出 让 观众们 记住 了 “ 丁力 ” 、 “ 许文强 ” 和 “ 冯程程 ” 的 经典 形象 。,吕良伟  周润发 赵雅芝 精彩演出 观众们 记住  人物一    许文强   人物二  经典 形象,1
TRAIN_SENT_ID_277352,樊姬,楚庄王,樊妃 冢 历史 : 樊姬 系 楚庄王 宠妃 。,樊妃 冢 历史  人物一 系 人物二 宠妃,1
TRAIN_SENT_ID_268721,秦可卿,贾蓉,⒊ 贾蓉 — — 秦可卿 ： 瑞珠 、 宝珠 。,⒊ 人物二   人物一  瑞珠  宝珠,1
TRAIN_SENT_ID_270625,赵宏博,申雪,林丹 （ 世界 羽毛球 冠军 ） 、 李永波 （ 国羽 金牌 教练 ） 、 申雪 、 赵宏博 （ 世界 花样 溜冰 冠军 ） 、 刘吉 （ 国家 部长 ） 、,林丹  世界 羽毛球 冠军   李永波  国羽 金牌 教练   人物二  人物一  世界 花样 溜冰 冠军   刘吉  国家 部长,1
TRAIN_SENT_ID_252362,江别鹤,江玉郎,江别鹤 凭借着 假仁假义 叱咤 江湖 的 同时 ， 江玉郎 也 继承 了 其父 的 猥琐 。,人物一 凭借着 假仁假义 叱咤 江湖  人物二 继承 其父 猥琐,-1
TRAIN_SENT_ID_279630,窦仙童,薛丁山,第十八回 薛丁山 领兵 救父 窦仙童 捉 擒 丁山,第十八回 人物二 领兵 救父 人物一 捉 擒 丁山,1
TRAIN_SENT_ID_259238,刘备,刘禅,曹丕代 汉建魏 ， 他 劝 刘备 称帝 ， 任 丞相 ， 刘禅 继位 后 ， 封 他 为 武乡侯 ， 领 益州牧 。,曹丕代 汉建魏  劝 人物一 称帝  丞相  人物二 继位  封 武乡侯  领 益州牧,-1
TRAIN_SENT_ID_269242,陆雪琪,张小凡,师侄 ： 齐昊 、 宋大仁 、 文敏 、 楚誉宏 、 曾书书 、 林惊羽 、 田灵儿 、 陆雪琪 、 张小凡,师侄  齐昊  宋大仁  文敏  楚誉宏  曾书书  林惊羽  田灵儿  人物一  人物二,1
TRAIN_SENT_ID_272976,吴晗,袁震,吴晗 与 袁震,人物一 人物二,1
TRAIN_SENT_ID_255958,蒋介石,宋美龄,国民党 政府 内迁 重庆 后 ， 范绍增 腾出 范庄 ， 先后 在 范庄 住 过 的 有 蒋介石 、 宋美龄 、 孔祥熙 等 。,国民党 政府 内迁 重庆  范绍增 腾出 范庄  先后 范庄 住 人物一  人物二  孔祥熙,1
TRAIN_SENT_ID_252320,文姜,鲁桓公,文姜 ， 嫁 鲁桓公 。,人物一  嫁 人物二,1
TRAIN_SENT_ID_267503,宋霭龄,孔祥熙,一 、 大姐 宋霭龄 嫁 与 孔祥熙,大姐 人物一 嫁 人物二,1
TRAIN_SENT_ID_256033,蒋介石,宋美龄,后 蒋介石 、 宋美龄 常 在 此 居住 ， 遂 称作 美龄宫 。,人物一  人物二 常 居住  遂 称作 美龄宫,1
TRAIN_SENT_ID_278974,刘令娴,徐悱,徐悱 妻 刘令娴 答外 诗二首,人物二 妻 人物一 答外 诗二首,1
TRAIN_SENT_ID_274663,傅敏,傅雷,书籍 ： 《 傅雷 家书 》 / 傅敏 .,书籍   人物二 家书   人物一,-1
TRAIN_SENT_ID_274141,汤国梨,章太炎,汤国梨 任 该校 教务长 ， 内外 事务 均 由 她 包办 管理 ， 井井有条 ， 为 章太炎 助 一臂之力 。,人物一 该校 教务长  内外 事务 均 包办 管理  井井有条  人物二 助 一臂之力,1
TRAIN_SENT_ID_262335,汪精卫,陈璧君,此外 ， 陈公博 、 褚民谊 、 缪斌 等 就是 在 该 监狱 执行 枪决 的 ， 汪精卫 之妻 陈璧君 也 曾 关押 于 此,陈公博  褚民谊  缪斌 监狱 执行 枪决  人物一 之妻 人物二 关押,1
TRAIN_SENT_ID_259187,刘备,刘禅,刘备 为了 报仇 ， 丞相 诸葛亮 辅佐 刘禅 治理 蜀国 。,人物一 报仇  丞相 诸葛亮 辅佐 人物二 治理 蜀国,-1
TRAIN_SENT_ID_261054,岳不群,岳灵珊,而 令狐冲 和 岳灵珊 的 关系 却成 了 岳不群 实现 第二步 战略 的 障碍 。,令狐冲 人物二 关系 却成 人物一 实现 第二步 战略 障碍,-1
TRAIN_SENT_ID_256221,孙尚香,刘备,刘备 可以 放 孙尚香 。,人物二 放 人物一,1
TRAIN_SENT_ID_255753,蒋介石,宋美龄,国共 内战 期间 ， 陈诚 胃出血 发作 ， 谭祥 哭求 宋美龄 ， 请 调回 陈诚 ， 蒋介石 派 名医 戚寿南 赴 沈阳 治疗 ， 并 批准 陈诚 辞职 。,国共 内战 期间  陈诚 胃出血 发作  谭祥 哭求 人物二  请 调回 陈诚  人物一 派 名医 戚寿南 赴 沈阳 治疗  批准 陈诚 辞职,1
TRAIN_SENT_ID_259597,冯小刚,徐帆,（ 电影 ） : 《 我 是 你 爸爸 》 是 由 冯小刚 、 徐帆 主演 的 喜剧电影 。,电影    爸爸  人物一  人物二 主演 喜剧电影,1
