sent_id,entity1,entity2,sent,processed_sent,label,sent_id.1,hard_match
TRAIN_SENT_ID_249222,皮皮鲁,鲁西西,不过 ， 皮皮鲁 有 魔 筷 了 ， 他用 魔 筷 把 抢劫犯 变小 ， 救出 了 鲁西西 。,人物一 魔 筷  他用 魔 筷 抢劫犯 变小  救出 人物二,1,,0
TRAIN_SENT_ID_275262,汤潮,赵本山,7 媒体 关注 : 赵本山 和 汤潮,媒体 关注  人物二 人物一,-1,,0
TRAIN_SENT_ID_272364,钱永刚,钱永真,儿子 钱永刚 、 女儿 钱永真 。,儿子 人物一  女儿 人物二,1,,1
TRAIN_SENT_ID_283484,俞莲舟,张三丰,张三丰 看后 ， 对 俞莲舟 说 他 招招 都 击人 要害 ， 要 人 断子绝孙 ， 实在 对不起 武当派 的 威名 。,人物二 看后  人物一 说 招招 击人 要害  断子绝孙  实在 对不起 武当派 威名,-1,,0
TRAIN_SENT_ID_269355,王中军,王中磊,王中军 、 王中磊,人物一  人物二,1,,0
TRAIN_SENT_ID_275227,李梅儿,上官兰心,封 上官兰心 为 敬贤妃 ， 封 金碧瑶 为 英德 妃 ， 李梅儿 为 李选侍 。,封 人物二 敬贤妃  封 金碧瑶 英德 妃  人物一 李选侍,1,,0
TRAIN_SENT_ID_255352,贾午,贾南风,526 董袭 527 虞翻 528 贾午 529 贾充 530 贾南风,董袭  虞翻  人物一  贾充  人物二,1,,0
TRAIN_SENT_ID_259638,公孙胜,罗真人,2 人物 评析 : 罗真人 掐指一算 便 知道 了 公孙胜 上 应天 闲星 ， 不得 违背 天意 ， 授予 公孙胜 天罡 五雷 正法 ， 才 允许 公孙胜 帮助 宋江 破 了 高廉 。,人物 评析  人物二 掐指一算 便 知道 人物一 应天 闲星  违背 天意  授予 人物一 天罡 五雷 正法  允许 人物一 帮助 宋江 破 高廉,-1,,1
TRAIN_SENT_ID_274357,和政公主,宁国公主,和政公主 亲自 煮饭 ， 端 给 宁国公主 吃 ， 宁国公主 渐渐 恢复 了 体力 ， 如果 不是 和政公主 照料 ， 宁国公主 恐怕 早就 死 了 。,人物一 亲自 煮饭  端 人物二 吃  人物二 渐渐 恢复 体力  人物一 照料  人物二 恐怕 早就 死,1,,0
TRAIN_SENT_ID_255432,罗成,秦琼,罗 与 秦 的 情谊 ， 罗成 是 主动 ， 秦琼 是 不得已 。,罗 秦 情谊  人物一 主动  人物二 不得已,1,,0
TRAIN_SENT_ID_256994,蒋雯娟,蒋雯丽,从 1988 年 至今 ， 蒋雯娟 在 不同 场合 一直 支持 着 蒋雯丽 。,年  人物一 不同 场合 一直 支持 人物二,1,,0
TRAIN_SENT_ID_273363,杨锐,张之洞,1902 （ 光绪 二十八年 ） ， 张之洞 在 观音 楼之右 ， 为 纪念 戊戌六 君子 之一 的 杨锐 ， 倡议 将 后 经堂 改建 为 “ 豁蒙楼 ” 。,光绪 二十八年   人物二 观音 楼之右  纪念 戊戌六 君子 人物一  倡议 经堂 改建  豁蒙楼,-1,,0
TRAIN_SENT_ID_266205,李昌镐,曹薰铉,90 年代 与 李昌镐 、 曹薰铉 、 徐奉洙 合称 韩国 棋坛 四大 天王 。,年代 人物一  人物二  徐奉洙 合称 韩国 棋坛 四大 天王,-1,,0
TRAIN_SENT_ID_252777,颜回,孔子,— — — 颜廷 淦 （ 孔子 文化 研究 院长 ， 复圣 颜回 第 78 代 嫡孙 ） 我 对 三角洲 充满信心 ， 希望 张成志 在 太空 ， 路 在 脚下 ， 越走越远 。,颜廷 淦  人物二 文化 研究 院长  复圣 人物一  代 嫡孙  三角洲 充满信心  希望 张成志 太空  路 脚下  越走越远,-1,,0
TRAIN_SENT_ID_273131,包道乙,郑彪,方腊 派出 “ 灵应 天师 ” 包道乙 和 他 的 徒弟 “ 郑魔君 ” 郑彪 ， 以及 猎户 出身 的 将领 夏侯成 去 救应 。,方腊 派出  灵应 天师  人物一 徒弟  郑魔君  人物二  猎户 出身 将领 夏侯成 救应,-1,,0
TRAIN_SENT_ID_249151,皮皮鲁,鲁西西,郑渊洁 ， 中国 童话 大王 ， 创作 了 皮皮鲁 、 鲁西西 等 家喻户晓 的 童话 形象 。,郑渊洁  中国 童话 大王  创作 人物一  人物二 家喻户晓 童话 形象,1,,0
TRAIN_SENT_ID_284552,贾斯文,杨议,2008 年 ， 继续 与 杨议 、 韩兆 、 贾斯文 合作 《 杨光 的 快乐 生活 5 》 。,年  继续 人物二  韩兆  人物一 合作  杨光 快乐 生活,-1,,0
TRAIN_SENT_ID_268954,韩非,荀子,韩非 的 全部 理论 导 源于 荀子 “ 性恶论 ” 思想 和 建立 封建 的 中央集权 专制主义 国家 的 政治 目的 。,人物一 理论 导 源于 人物二  性恶论  思想 建立 封建 中央集权 专制主义 国家 政治 目的,-1,,0
TRAIN_SENT_ID_266135,李昌镐,曹薰铉,1985 年升 为 五段 . 著有 “ 韩国 四大 天王 ” — — 《 李昌镐 对局 集 》 、 《 曹薰铉 对局 集 》 等 书,年升 五段  著有  韩国 四大 天王     人物一 对局 集    人物二 对局 集  书,-1,,0
TRAIN_SENT_ID_260694,王重阳,全真七子,东游 至 山东 ， 王重阳 收 马丹阳 、 孙不二 ， 王玉 阳 、 丘 长春 ， 谭长真 ， 刘长生 、 郝 太古 等 人为 徒 ， 后称 “ 全真七子 ” 。,东游 山东  人物一 收 马丹阳  孙不二  王玉 阳  丘 长春  谭长真  刘长生  郝 太古 人为 徒  后称  人物二,-1,,0
TRAIN_SENT_ID_263648,尹澄,尹夏沫,（ 出自 泡沫 之夏 Ⅰ ） 喜欢 尹夏沫 泡沫 之夏 尹澄 : 姓名 ： 尹澄,出自 泡沫 之夏 Ⅰ  喜欢 人物二 泡沫 之夏 人物一  姓名  人物一,1,,0
TRAIN_SENT_ID_251433,李瀚章,李鸿章,上款 人新梧 （ 李经畲 ） ， （ 1858 - 1935 ） ， 晚清 第一 重臣 李鸿章 长兄 两广总督 李瀚章 长子 。,上款 人新梧  李经畲         晚清 第一 重臣 人物二 长兄 两广总督 人物一 长子,1,,1
TRAIN_SENT_ID_255433,罗成,秦琼,5 、 炬 石 炼狱 ： 宇文成都 、 秦琼 、 罗成 、 伍云召 、 薛礼,炬 石 炼狱  宇文成都  人物二  人物一  伍云召  薛礼,1,,0
TRAIN_SENT_ID_279411,王学明,龙俊杰,李艺科 主要 作品 : 李艺科 话剧 作品 : 《 风铃 》 （ 《 天堂 的 风铃 》 ， 导演 龙俊杰 、 王学明 ）,李艺科 主要 作品  李艺科 话剧 作品   风铃    天堂 风铃   导演 人物二  人物一,-1,,0
TRAIN_SENT_ID_265325,陈本,陈骞,当 陈本 和 夏侯玄 在 陈本 母亲 面前 宴饮 时 ， 陈骞 从 外面 回来 ， 一直 进入 堂屋 门口 。,人物一 夏侯玄 人物一 母亲 面前 宴饮 时  人物二 外面 回来  一直 进入 堂屋 门口,1,,0
TRAIN_SENT_ID_253904,赵合德,赵飞燕,汉成帝 刘骜 与 赵飞燕 、 赵合德,汉成帝 刘骜 人物二  人物一,1,,0
TRAIN_SENT_ID_261955,何冲,何超,何超 是 奥运冠军 何冲 胞弟 ， 世界 青年 跳水 锦标赛 冠军 ， 1996 年 进入 广东省 体育运动 技术 学院 。,人物二 奥运冠军 人物一 胞弟  世界 青年 跳水 锦标赛 冠军   年 进入 广东省 体育运动 技术 学院,1,,0
TRAIN_SENT_ID_250080,武敦儒,武修文,主要 原因 与 郭靖 专心 守城 ， 而 无暇 教 武敦儒 、 武修文 练武 相关 。,主要 原因 郭靖 专心 守城  无暇 教 人物一  人物二 练武 相关,1,,0
TRAIN_SENT_ID_254263,张顺,张横,水军 头领 张横 立功 心切 ， 不顾 张顺 劝阻 ， 率 二三百 人去 劫 关胜 营寨 ， 结果 被 关胜 部下 探知 。,水军 头领 人物二 立功 心切  不顾 人物一 劝阻  率 二三百 人去 劫 关胜 营寨  关胜 部下 探知,1,,0
TRAIN_SENT_ID_277657,关彝,关统,有子 关统 、 关彝 。,有子 人物二  人物一,1,,0
TRAIN_SENT_ID_275807,石无痕,石无介,在 苏幻儿 惊世骇俗 的 撮合 戏点 下 ， 梁玉石 与 石无痕 渐生 情愫 ， 而 色艺双绝 的 青楼女子 秦雨 秋 也 与 石无介 定情 一生 … …,苏幻儿 惊世骇俗 撮合 戏点  梁玉石 人物一 渐生 情愫  色艺双绝 青楼女子 秦雨 秋 人物二 定情 一生,1,,0
TRAIN_SENT_ID_249230,皮皮鲁,鲁西西,郑渊洁 完全 以 一个 开放 的 态度 支持 “ 皮皮鲁 ” “ 鲁西西 ” 和 《 魔方 大厦 》 的 结合 。,郑渊洁 完全 一个 开放 态度 支持  人物一   人物二   魔方 大厦  结合,1,,0
TRAIN_SENT_ID_273682,姜子牙,元始天尊,三清 圣人 共 议定 论 ， 后 元始天尊 赐予 其徒 姜子牙 ， 配合 打神 鞭 借助 人间 商朝 气数 尽 与 周朝 兴旺 的 国运 敕封 八部 三百六十五 位正神 。,三清 圣人 共 议定  人物二 赐予 其徒 人物一  配合 打神 鞭 借助 人间 商朝 气数 周朝 兴旺 国运 敕封 八部 三百六十五 位正神,-1,,0
TRAIN_SENT_ID_256964,仲由,孔子,然似 仲由 未见 孔子 时 风气 耳 。,然似 人物一 未见 人物二 时 风气 耳,-1,,0
TRAIN_SENT_ID_264674,柳承莞,柳承范,"这是 一部 由 素有 "" 韩国 昆汀 ” 之称 的 韩国 导演 柳承莞 执导 、 汇聚 了 全智贤 、 韩石圭 、 柳承范 的 谍战 动作 大戏 。",这是 一部 素有  韩国 昆汀  之称 韩国 导演 人物一 执导  汇聚 全智贤  韩石圭  人物二 谍战 动作 大戏,1,,0
TRAIN_SENT_ID_277508,杜纮,杜纯,到 贬 所 不久 ， 又 以 岳父 杜纯 弟 杜纮 知应 天府 兼 南京 留守 司 公事 ， 为 避亲 嫌 ， 改差 通判 亳州 （ 今 安徽 亳县 ） 。,贬 不久  岳父 人物二 弟 人物一 知应 天府 兼 南京 留守 司 公事  避亲 嫌  改差 通判 亳州  安徽 亳县,1,,0
TRAIN_SENT_ID_252797,颜回,孔子,于是 真相大白 ， 颜回 又 得到 了 孔子 的 信任 ， 被誉为 “ 复圣 ” 。,真相大白  人物一 得到 人物二 信任  被誉为  复圣,-1,,0
TRAIN_SENT_ID_251849,梅超风,黄药师,黄药师 VS 梅超风 ： 情感 与 形象,人物二  人物一  情感 形象,-1,,0
TRAIN_SENT_ID_274115,欧阳娣娣,欧阳娜娜,2014 / 01 / 18 萧煌奇 、 欧阳龙 、 傅娟 、 欧阳妮妮 、 欧阳娜娜 、 欧阳娣娣 、 曾心梅 、 林俊吉 、 马世莉 、 杨绣惠,萧煌奇  欧阳龙  傅娟  欧阳妮妮  人物二  人物一  曾心梅  林俊吉  马世莉  杨绣惠,1,,0
TRAIN_SENT_ID_256828,孙周,孙淳,电影 《 秋喜 》 孙周 、 孙淳 、 郭晓 冬 、 江一燕 、 秦海璐 首映 见面会,电影  秋喜  人物一  人物二  郭晓 冬  江一燕  秦海璐 首映 见面会,1,,0
TRAIN_SENT_ID_249113,皮皮鲁,鲁西西,肥皂 订书机 人物 简介 : 皮皮鲁 和 鲁西西 是 中国 童话 大王 郑渊洁 笔下 的 一对 双胞胎 兄妹 ， 他们 在 中国 的 孩子 中是 几乎 无人不晓 的 传奇人物 。,肥皂 订书机 人物 简介  人物一 人物二 中国 童话 大王 郑渊洁 笔下 一对 双胞胎 兄妹  中国 孩子 中是 几乎 无人不晓 传奇人物,1,,0
TRAIN_SENT_ID_256929,仲由,孔子,季康子 问 孔子 ： “ 仲由 这个 人 ， 可以 让 他 管理 国家 政事 吗 ？ ”,季康子 问 人物二   人物一  管理 国家 政事,-1,,0
TRAIN_SENT_ID_257241,艾欧里亚,艾俄洛斯,除 水神 猎神组 （ 封印 的 伊立安 ） 为 强制 撒加 、 加隆 、 艾俄洛斯 、 艾欧里亚 上场 战斗 ， 其余 均 可 自由 组队 。,水神 猎神组  封印 伊立安  强制 撒加  加隆  人物二  人物一 上场 战斗  均 自由 组队,1,,0
TRAIN_SENT_ID_255386,罗成,秦琼,"本 段起 自 玉玺 换 萧妃 , 瓦岗 人心涣散 , 魏 徐留 诗 投唐 , 单通 雪夜 下瓦岗 , 秦琼 十里 相 送 , 因 伤心 受寒 致 病情 加重 , 罗成 心痛 不已 。",段起 玉玺 换 萧妃  瓦岗 人心涣散  魏 徐留 诗 投唐  单通 雪夜 下瓦岗  人物二 十里 相 送  伤心 受寒 病情 加重  人物一 心痛 不已,1,,0
TRAIN_SENT_ID_250336,赵飞燕,赵合德,不久 ， 赵飞燕 被 册封 为 皇后 ， 赵合德 也 成 了 昭仪 ， 然而 这 一切 ， 都 与 她 毫不相干 了 。,不久  人物一 册封 皇后  人物二 成 昭仪   毫不相干,1,,0
TRAIN_SENT_ID_257498,姜昆,马季,相声 ： 赵炎 、 马季 、 李文华 、 姜昆 、 侯耀文 、 石富宽 、 侯宝林 （ 已故 · 录像 ） 、 郭全宝 （ 已故 · 录像 ） 等 。,相声  赵炎  人物二  李文华  人物一  侯耀文  石富宽  侯宝林  已故  录像   郭全宝  已故  录像,-1,,0
TRAIN_SENT_ID_255422,罗成,秦琼,如 秦琼 的 宽厚 善良 、 任侠 仗义 ， 罗成 的 年少气盛 ， 尉迟恭 的 威猛 果敢 ， 徐茂功 的 智谋 神算 等 ， 都 颇 有 特色 。,人物二 宽厚 善良  任侠 仗义  人物一 年少气盛  尉迟恭 威猛 果敢  徐茂功 智谋 神算  颇 特色,1,,0
TRAIN_SENT_ID_268465,单联全,冯一非,单联全 、 冯一非 、 翁虹 、 江宏恩,人物一  人物二  翁虹  江宏恩,-1,,0
TRAIN_SENT_ID_251510,陈辅,陈靖仇,陈辅 将 自己 复国 的 愿望 ， 全落 在 幼小 的 陈靖仇 身上 （ 陈靖仇 之名 ， 即 是 「 靖北虏 ， 复国 仇 」 的 意思 ） 。,人物一 复国 愿望  全落 幼小 人物二 身上  人物二 之名   靖北虏  复国 仇  意思,-1,,0
TRAIN_SENT_ID_266303,马元中,马唯中,"父亲 马鹤凌 , 母亲 秦厚修 , 夫人 周美 青 ， 长女 马唯中 ， 次女 马元中 。",父亲 马鹤凌  母亲 秦厚修  夫人 周美 青  长女 人物二  次女 人物一,1,,0
TRAIN_SENT_ID_258831,张无忌,殷离,1986 ， 香港 无线 ， 梁朝伟 饰 张无忌 ， 黎美娴 饰 赵敏 ， 邓萃雯 饰 周芷若 ， 邵美琪 饰小昭 ， 陈安莹 饰 殷离 （ 蛛儿 ）,香港 无线  梁朝伟 饰 人物一  黎美娴 饰 赵敏  邓萃雯 饰 周芷若  邵美琪 饰小昭  陈安莹 饰 人物二  蛛儿,1,,0
TRAIN_SENT_ID_275467,李汉俊,李书城,李汉俊 的 心思 ， 得到 了 李书城 的 全力支持 。,人物一 心思  得到 人物二 全力支持,1,,0
TRAIN_SENT_ID_278338,贾廷聚,唐喜成,唐喜成 感动 于 贾廷聚 的 刻苦 执着 ， 爱惜 这个 身形 高大 的 年轻人 。,人物二 感动 人物一 刻苦 执着  爱惜 身形 高大 年轻人,-1,,0
TRAIN_SENT_ID_265401,薛谭,秦青,汤问 》 载 ， 歌者 秦青 相 送 薛谭 ， “ 饯于 郊衢 ， 抚节 悲歌 ， 声振林木 ， 响遏行云 ” 。,汤问  载  歌者 人物二 相 送 人物一   饯于 郊衢  抚节 悲歌  声振林木  响遏行云,-1,,0
TRAIN_SENT_ID_249537,李蔡,李广,2 、 “ 李蔡 ” 两句 ： 言 李广 虽 功勋卓著 ， 却终 无 封侯之 赏 。,人物一  两句  言 人物二 功勋卓著  却终 封侯之 赏,1,,0
TRAIN_SENT_ID_260732,薛丁山,薛金莲,2013 年 在 黄祖权 执导 的 古装 历史剧 《 薛丁山 》 中 饰演 薛金莲 ，,年 黄祖权 执导 古装 历史剧  人物一  中 饰演 人物二,1,,0
TRAIN_SENT_ID_263549,林逸,杨明,沈雨 昔 林逸 的 师娘 之一 ， 杨明 的 妻子 之一 。,沈雨 昔 人物一 师娘  人物二 妻子,-1,,0
TRAIN_SENT_ID_255486,罗成,秦琼,武旦 王芝泉 反串 罗成 ， 史洁 华饰 窦线娘 ， 周启明 饰 罗艺 ， 陈治平 饰 杨林 ， 王群 饰 窦建德 ， 袁玉 城饰 秦琼 。,武旦 王芝泉 反串 人物一  史洁 华饰 窦线娘  周启明 饰 罗艺  陈治平 饰 杨林  王群 饰 窦建德  袁玉 城饰 人物二,1,,0
TRAIN_SENT_ID_270819,伍天锡,伍云召,6 、 双镗 无敌 伍天锡 ， 伍云召 族弟 ， 胯下 乌 骓 马 ， 掌中 一对 短 把 凤翅 镏金 镗 ， 英勇 无比 ；,双镗 无敌 人物一  人物二 族弟  胯下 乌 骓 马  掌中 一对 短 凤翅 镏金 镗  英勇 无比,1,,0
TRAIN_SENT_ID_268462,单联全,冯一非,单联全 、 冯一非 、 江宏恩,人物一  人物二  江宏恩,-1,,0
TRAIN_SENT_ID_276990,樊迟,孔子,宋 苏辙 《 礼义 信 足以 成德 论 》 ： “ 今夫 樊迟 欲 为 农圃 以 富民 ， 而 孔子 答之以 礼义 信 也 。 ”,宋 苏辙  礼义 信 足以 成德    今夫 人物一 欲 农圃 富民  人物二 答之以 礼义 信,-1,,0
TRAIN_SENT_ID_249540,李蔡,李广,2 词语 解释 : 指 李广 从弟 李蔡 。,词语 解释  指 人物二 从弟 人物一,1,,0
TRAIN_SENT_ID_255280,卫夫人,王羲之,二 、 玄 的 心灵 状态 ： 卫夫人 、 王羲之 书论,二  玄 心灵 状态  人物一  人物二 书论,-1,,0
TRAIN_SENT_ID_261448,毛泽建,毛泽东,毛泽建 （ 1905 - 1929 ） ， 革命烈士 ， 毛泽东 堂妹 。,人物一       革命烈士  人物二 堂妹,1,,0
TRAIN_SENT_ID_264251,陈真,霍元甲,该剧 于 2006 年 重新 由 亚视 翻拍 ， 由 郑伊健 、 陈小春 分别 饰演 霍元甲 和 陈真 。,该剧  年 重新 亚视 翻拍  郑伊健  陈小春 饰演 人物二 人物一,-1,,1
TRAIN_SENT_ID_259754,李偲菘,李伟菘,另外 ， 爱戴 、 陈志朋 、 袁惟仁 、 李偲菘 、 李伟菘 等 各界 知名人士 作为 揭晓 嘉宾 出席 了 本次 盛典 。,爱戴  陈志朋  袁惟仁  人物一  人物二 各界 知名人士 揭晓 嘉宾 出席 本次 盛典,1,,0
TRAIN_SENT_ID_269013,李如柏,李如松,战后 请功 之 时 ， 明军 主帅 李如松 却 出于 派系 原因 ， 加意 偏袒 北军 ， 将 先 登破城 首功 全记 在 杨元 、 李如柏 头上 。,战后 请功 时  明军 主帅 人物二 派系 原因  加意 偏袒 北军  先 登破城 首功 全记 杨元  人物一 头上,1,,0
TRAIN_SENT_ID_269506,李国豪,李香凝,同年 他 与 美国 女生 琳达 结婚 ， 婚后 生 下 一子一女 ， 取名 李国豪 和 李香凝 。,同年 美国 女生 琳达 结婚  婚后 生 一子一女  取名 人物一 人物二,1,,0
TRAIN_SENT_ID_276149,贾惜春,贾珍,贾惜春 ， 贾敬 的 女儿 ， 贾珍 的 胞妹 。,人物一  贾敬 女儿  人物二 胞妹,1,,0
TRAIN_SENT_ID_259618,季布,季心,季布 弟 季心 ， 气盖 关中 ， 遇人 恭谨 ， 为 任侠 ， 方 数千里 ， 士皆争 为 之 死 。,人物一 弟 人物二  气盖 关中  遇人 恭谨  任侠  方 数千里  士皆争 死,1,,0
TRAIN_SENT_ID_259790,李偲菘,李伟菘,李伟菘 、 李偲菘 两个 被 华语 乐坛 冠为 传奇 的 名字 。,人物二  人物一 两个 华语 乐坛 冠为 传奇 名字,1,,0
TRAIN_SENT_ID_249241,皮皮鲁,鲁西西,2 月 10 日 — — 朱新建 ， 《 皮皮鲁 和 鲁西西 》 等 3 种 动画 的 人物造型 ， 著名画家 。,月  日   朱新建   人物一 人物二   种 动画 人物造型  著名画家,1,,0
TRAIN_SENT_ID_266035,贾珍,贾惜春,3 . 贾敬 生 贾珍 （ 长子 ） 、 贾惜春 （ 长女 ） ；,贾敬 生 人物一  长子   人物二  长女,1,,0
TRAIN_SENT_ID_260579,金敬姬,金正日,朝鲜人民军 最高 司令官 金正日 27 日 下达 第 0051 号 命令 ， 任命 金敬姬 、 金正恩 、 崔龙海 等 6 人为 大将 。,朝鲜人民军 最高 司令官 人物二  日 下达  号 命令  任命 人物一  金正恩  崔龙海  人为 大将,1,,0
TRAIN_SENT_ID_261629,宋小宝,赵本山,赵本山 的 最新 小品 也 终于 露出 庐山真面目 ， 与 之 搭档 的 是 辽宁 籍 演员 赵海燕 、 杨冰 和 宋小宝 ， 而 小 沈阳 并 没有 出现 在 小品 中 。,人物二 最新 小品 终于 露出 庐山真面目  搭档 辽宁 籍 演员 赵海燕  杨冰 人物一  沈阳 没有 出现 小品 中,-1,,0
TRAIN_SENT_ID_271535,孟优,孟获,隐者 又 曰 ： “ 丞相 休疑 ， 容伸 片言 ： 某一 父母 所生 三人 ： 长即 老夫 孟节 ， 次 孟获 ， 又次 孟优 。,隐者 曰   丞相 休疑  容伸 片言  某一 父母 所生 三人  长即 老夫 孟节  次 人物二  又次 人物一,1,,0
TRAIN_SENT_ID_266863,尤二姐,尤氏,贾琏 暗中 纳贾 魏海敏 珍妻 尤氏 之妹 尤二姐 为 二房 ， 安置 在 花枝 巷 居住 ， 并 已 怀有 身孕 。,贾琏 暗中 纳贾 魏海敏 珍妻 人物二 之妹 人物一 二房  安置 花枝 巷 居住  怀有 身孕,1,,0
TRAIN_SENT_ID_250637,鲁西西,皮皮鲁,（ “ 皮皮鲁 鲁西西 ” 系列 童话剧 ） : “ 皮皮鲁 鲁西西 ” 系列 童话剧 《 罐头 小人 》,人物二 人物一  系列 童话剧    人物二 人物一  系列 童话剧  罐头 小人,1,,0
TRAIN_SENT_ID_257541,毛泽民,毛泽东,同时 入狱 的 还有 毛泽东 的 二弟 毛泽民 、 毛泽民 的 妻子 朱旦华 、 中共一大 代表 陈潭秋 等 。,入狱 人物二 二弟 人物一  人物一 妻子 朱旦华  中共一大 代表 陈潭秋,1,,0
TRAIN_SENT_ID_261609,宋小宝,赵本山,2014 年 ， 《 向阳花 开 》 导演 合作 演员 ： 赵本山 、 宋小宝 、 小 沈阳 、 毕畅,年   向阳花 开  导演 合作 演员  人物二  人物一  沈阳  毕畅,-1,,0
